"Match","Date","League","Opponent","Result"
"379650091","11 Nov 2013","114","Radical Online X-tremists","Loss"
"379611842","11 Nov 2013","114","Radical Online X-tremists","Loss"
"379570235","11 Nov 2013","114","Radical Online X-tremists","Win"
"379250352","10 Nov 2013","78","Natus Vincere","Loss"
"379226050","10 Nov 2013","78","Natus Vincere","Loss"
"379195312","10 Nov 2013","78","Natus Vincere","Win"
"379146888","10 Nov 2013","78","Natus Vincere","Loss"
"379109590","10 Nov 2013","78","Natus Vincere","Win"
"379018618","10 Nov 2013","104","Team Dignitas","Win"
"378988998","10 Nov 2013","104","Team Dignitas","Win"
"375223704","08 Nov 2013","104","Evil Geniuses","Win"
"375197861","08 Nov 2013","104","Evil Geniuses","Win"
"375177428","08 Nov 2013","104","Evil Geniuses","Loss"
"375093735","07 Nov 2013","104","Team Liquid","Win"
"375066071","07 Nov 2013","104","Team Liquid","Win"
"373947122","06 Nov 2013","104","Fnatic","Win"
"373907585","06 Nov 2013","104","Fnatic","Loss"
"373880349","06 Nov 2013","104","Fnatic","Win"
"373822884","06 Nov 2013","112","Team Liquid","Win"
"373685198","06 Nov 2013","103","Fnatic","Win"
"373631097","06 Nov 2013","103","Fnatic","Win"
"372768954","05 Nov 2013","104","mousesports","Win"
"372748553","05 Nov 2013","104","mousesports","Win"
"372675820","05 Nov 2013","112","Natus Vincere","Win"
"371622392","04 Nov 2013","112","Virtus.pro","Win"
"371566480","04 Nov 2013","112","Fnatic","Loss"
"371462309","04 Nov 2013","104","Virtus.pro","Win"
"371377972","04 Nov 2013","104","Virtus.pro","Win"
"364016008","29 Oct 2013","109","world of dotas","Win"
"363850444","29 Oct 2013","109","v[A]gin[A] pingvin[A]","Win"
"362705702","28 Oct 2013","103","Evil Geniuses","Win"
"362613782","28 Oct 2013","103","Evil Geniuses","Win"
"358502453","25 Oct 2013","78","Natus Vincere","Win"
"358389312","25 Oct 2013","78","Natus Vincere","Win"
"357405396","24 Oct 2013","103","Virtus.pro","Win"
"357360534","24 Oct 2013","103","Virtus.pro","Win"
"356478929","24 Oct 2013","78","Team Liquid","Win"
"356451987","23 Oct 2013","78","Team Liquid","Win"
"356415703","23 Oct 2013","78","Team Liquid","Loss"
"355215333","22 Oct 2013","109","Sigma.fr","Win"
"355030227","22 Oct 2013","109","Turtlemasters","Win"
"348626099","17 Oct 2013","78","world of dotas","Win"
"348564710","17 Oct 2013","78","world of dotas","Win"
"348502094","17 Oct 2013","78","world of dotas","Win"
"347650942","16 Oct 2013","78","Radical Online X-tremists","Win"
"347602770","16 Oct 2013","78","Radical Online X-tremists","Win"
"347555165","16 Oct 2013","70","Unknown Radiant Team","Win"
"347492138","16 Oct 2013","70","Unknown Dire Team","Loss"
"347444526","16 Oct 2013","70","Unknown Radiant Team","Win"
"346459844","15 Oct 2013","78","world of dotas","Loss"
"346402290","15 Oct 2013","78","world of dotas","Loss"
"346268654","15 Oct 2013","70","against-All-authority","Win"
"346205032","15 Oct 2013","70","against-All-authority","Win"
"344131123","13 Oct 2013","69","Natus Vincere","Loss"
"344083276","13 Oct 2013","69","Natus Vincere","Win"
"344021308","13 Oct 2013","69","Natus Vincere","Loss"
"343991635","13 Oct 2013","69","Natus Vincere","Loss"
"341127762","11 Oct 2013","69","Natus Vincere","Win"
"341039560","11 Oct 2013","69","Natus Vincere","Win"
"340980808","11 Oct 2013","69","Natus Vincere","Loss"
"340831892","11 Oct 2013","69","Radical Online X-tremists","Win"
"340776379","11 Oct 2013","69","Radical Online X-tremists","Win"
"327530975","29 Sep 2013","78","Team Liquid","Win"
"327501544","29 Sep 2013","78","Team Liquid","Loss"
"327429212","29 Sep 2013","78","Revenge-","Loss"
"327361896","29 Sep 2013","78","Revenge-","Win"
"326113817","28 Sep 2013","69","HSYsport","Win"
"326035275","28 Sep 2013","69","WOND5.","Win"
"325875481","28 Sep 2013","69","absolyt-_-gamynG","Win"
"324733894","27 Sep 2013","78","SuperStrongDinosaurs","Win"
"324665523","27 Sep 2013","78","SuperStrongDinosaurs","Win"
"323628558","26 Sep 2013","69","Radical Online X-tremists","Win"
"323369391","26 Sep 2013","69","Ahead.kz","Win"
"322566735","25 Sep 2013","78","TheRerereTRY","Win"
"322539975","25 Sep 2013","78","TheRerereTRY","Win"
"322378066","25 Sep 2013","69","TurmoiL","Win"
"320369666","23 Sep 2013","69","Team Menace.fi","Win"
"319542008","22 Sep 2013","69","Quantic|Gaming","Win"
"319493308","22 Sep 2013","69","Natus Vincere","Loss"
"315676654","19 Sep 2013","69","_PowerRangers","Loss"
"313603231","17 Sep 2013","69","Quantic|Gaming","Loss"
"313600691","17 Sep 2013","69","Quantic|Gaming","Win"
"311544149","15 Sep 2013","69","Kaipi","Win"
"309962510","14 Sep 2013","69","4 Friends + Chrillee","Win"
"307604411","12 Sep 2013","69","Fnatic","Win"
"306486949","11 Sep 2013","69","Virtus.pro","Win"
"305661817","10 Sep 2013","69","Team Empire","Win"
"271145478","12 Aug 2013","65006","Natus Vincere","Win"
"271123757","12 Aug 2013","65006","Natus Vincere","Win"
"271102834","12 Aug 2013","65006","Natus Vincere","Loss"
"271088718","12 Aug 2013","65006","Natus Vincere","Loss"
"271076032","12 Aug 2013","65006","Natus Vincere","Win"
"269927795","11 Aug 2013","65006","Natus Vincere","Win"
"269910097","11 Aug 2013","65006","Natus Vincere","Win"
"268775251","10 Aug 2013","65006","DK","Win"
"268737468","09 Aug 2013","65006","DK","Loss"
"268683084","09 Aug 2013","65006","DK","Win"
"267690993","08 Aug 2013","65006","LGD-GAMING","Win"
"267640827","08 Aug 2013","65006","LGD-GAMING","Win"
"264470591","05 Aug 2013","65006","Orange.Neolution Esports","Win"
"264431672","05 Aug 2013","65006","Orange.Neolution Esports","Win"
"263657611","05 Aug 2013","65006","Virtus.pro","Win"
"263639362","05 Aug 2013","65006","Virtus.pro","Win"
"263584058","05 Aug 2013","65006","Team Liquid","Win"
"263565113","05 Aug 2013","65006","Team Liquid","Win"
"263462906","04 Aug 2013","65006","Unknown Radiant Team","Win"
"263387356","04 Aug 2013","65006","Unknown Radiant Team","Win"
"262650433","04 Aug 2013","65006","RaTtLeSnAkE. CN GaMiNg","Win"
"262629776","04 Aug 2013","65006","RaTtLeSnAkE. CN GaMiNg","Win"
"262546824","04 Aug 2013","65006","Invictus Gaming","Win"
"262520546","04 Aug 2013","65006","Invictus Gaming","Win"
"262426855","03 Aug 2013","65006","LGD-GAMING.int","Win"
"262385766","03 Aug 2013","65006","LGD-GAMING.int","Win"
"249194945","21 Jul 2013","45","mousesports","Win"
"249148759","21 Jul 2013","45","mousesports","Win"
"248923562","21 Jul 2013","45","mousesports","Win"
"248833721","21 Jul 2013","45","mousesports","Win"
"247951776","20 Jul 2013","45","Evil Geniuses","Win"
"247898369","20 Jul 2013","45","Evil Geniuses","Win"
"247349987","19 Jul 2013","51","Evil Geniuses","Loss"
"247305780","19 Jul 2013","51","Evil Geniuses","Win"
"247262704","19 Jul 2013","51","Evil Geniuses","Loss"
"245361632","17 Jul 2013","45","mousesports","Loss"
"244723867","16 Jul 2013","51","Kaipi","Loss"
"244681964","16 Jul 2013","51","Kaipi","Loss"
"240664537","11 Jul 2013","48","mousesports","Loss"
"240631410","11 Jul 2013","48","mousesports","Loss"
"239150211","10 Jul 2013","48","Team Liquid","Win"
"239131865","10 Jul 2013","48","Team Liquid","Win"
"237468912","07 Jul 2013","46","YMYM     Your Mum","Win"
"237391649","07 Jul 2013","46","YMYM     Your Mum","Win"
"235719134","05 Jul 2013","46","Virtus.pro","Win"
"235673358","05 Jul 2013","46","Virtus.pro","Win"
"235088219","05 Jul 2013","46","Quantic|Gaming","Win"
"235078656","05 Jul 2013","46","Quantic|Gaming","Win"
"233570396","02 Jul 2013","48","Team Liquid","Win"
"233538510","02 Jul 2013","48","Team Liquid","Win"
"233493876","02 Jul 2013","48","Team Liquid","Loss"
"232753199","01 Jul 2013","48","Evil Geniuses","Win"
"232707565","01 Jul 2013","48","Evil Geniuses","Win"
"232622009","01 Jul 2013","48","mousesports","Loss"
"232584002","01 Jul 2013","48","mousesports","Loss"
"232039312","01 Jul 2013","45","mousesports","Win"
"232012166","30 Jun 2013","45","mousesports","Win"
"231863134","30 Jun 2013","45","Fnatic","Win"
"231613433","30 Jun 2013","45","Virtus.pro","Win"
"231156107","29 Jun 2013","48","Team Dignitas","Win"
"231110787","29 Jun 2013","48","Team Dignitas","Win"
"231009038","29 Jun 2013","48","Virtus.pro","Win"
"230968648","29 Jun 2013","48","Virtus.pro","Win"
"230368877","28 Jun 2013","48","mousesports","Win"
"230334089","28 Jun 2013","48","mousesports","Win"
"229707068","28 Jun 2013","48","Fnatic","Loss"
"229685670","28 Jun 2013","48","Fnatic","Loss"
"229650565","27 Jun 2013","48","Virtus.pro","Loss"
"229618751","27 Jun 2013","48","Virtus.pro","Win"
"229579943","27 Jun 2013","48","Virtus.pro","Loss"
"228807317","26 Jun 2013","47","CoolGuysClub","Win"
"228770974","26 Jun 2013","47","CoolGuysClub","Win"
"228711379","26 Jun 2013","47","4 Friends + Chrillee","Win"
"228667376","26 Jun 2013","47","4 Friends + Chrillee","Win"
"227998566","25 Jun 2013","47","CoolGuysClub","Loss"
"227943774","25 Jun 2013","47","CoolGuysClub","Loss"
"227913196","25 Jun 2013","47","CoolGuysClub","Win"
"226632456","24 Jun 2013","45","Virtus.pro","Win"
"226605768","23 Jun 2013","45","Virtus.pro","Win"
"226577440","23 Jun 2013","45","Virtus.pro","Loss"
"226405046","23 Jun 2013","45","Quantic|Gaming","Win"
"226191290","23 Jun 2013","45","Kaipi","Win"
"221921577","17 Jun 2013","53","Quantic|Gaming","Win"
"221882392","17 Jun 2013","53","Quantic|Gaming","Loss"
"221749876","17 Jun 2013","53","Quantic|Gaming","Win"
"221626967","17 Jun 2013","53","Team Dignitas","Win"
"221574969","17 Jun 2013","53","Team Dignitas","Win"
"221273692","17 Jun 2013","53","mousesports","Win"
"221240037","17 Jun 2013","53","mousesports","Win"
"221209206","16 Jun 2013","53","mousesports","Loss"
"220951855","16 Jun 2013","53","Fnatic","Win"
"220900242","16 Jun 2013","53","Quantic|Gaming","Loss"
"220836502","16 Jun 2013","53","3E ANCORAS LOSERS OF THE HELL","Win"
"218785254","13 Jun 2013","46","Fnatic","Loss"
"217943923","12 Jun 2013","48","Evil Geniuses","Win"
"217907666","12 Jun 2013","48","Evil Geniuses","Win"
"217307769","11 Jun 2013","47","3E ANCORAS LOSERS OF THE HELL","Win"
"217281688","11 Jun 2013","47","3E ANCORAS LOSERS OF THE HELL","Win"
"217260641","11 Jun 2013","47","3E ANCORAS LOSERS OF THE HELL","Win"
"217025393","11 Jun 2013","46","mousesports","Win"
"216404742","10 Jun 2013","47","Venom Gaming [A]","Win"
"216345487","10 Jun 2013","51","Team Uchihas","Win"
"216309461","10 Jun 2013","51","Team Uchihas","Win"
"216257366","10 Jun 2013","46","YMYM     Your Mum","Win"
"215791112","09 Jun 2013","45","Fnatic","Win"
"215753045","09 Jun 2013","45","Fnatic","Win"
"215721955","09 Jun 2013","45","Fnatic","Loss"
"215631045","09 Jun 2013","45","Evil Geniuses","Win"
"215487593","09 Jun 2013","45","Radical Online X-tremists","Win"
"214816728","08 Jun 2013","51","Quantic|Gaming","Win"
"214633877","08 Jun 2013","46","TCM-Gaming","Win"
"213871124","07 Jun 2013","46","_PowerRangers","Win"
"213808381","07 Jun 2013","51","4 Friends + Chrillee","Win"
"213773674","07 Jun 2013","51","4 Friends + Chrillee","Win"
"213059748","06 Jun 2013","46","WitcheS","Win"
"212510421","05 Jun 2013","51","Evil Geniuses","Win"
"212479207","05 Jun 2013","51","Evil Geniuses","Loss"
"212436324","05 Jun 2013","51","Quantic|Gaming","Loss"
"212175464","05 Jun 2013","46","4 Friends + Chrillee","Win"
"211473923","04 Jun 2013","46","Team Empire","Win"
"210851031","03 Jun 2013","47","mousesports","Loss"
"210748795","03 Jun 2013","47","YMYM     Your Mum","Win"
"210704194","03 Jun 2013","46","Natus Vincere","Loss"
"210659745","03 Jun 2013","46","Team Uchihas","Win"
"210172277","03 Jun 2013","45","mousesports","Loss"
"210153968","02 Jun 2013","45","mousesports","Win"
"210115997","02 Jun 2013","45","mousesports","Loss"
"209919951","02 Jun 2013","45","davaydasvidaniaaa","Win"
"209734965","02 Jun 2013","45","Fnatic","Win"
"208192490","31 May 2013","48","Fnatic","Win"
"208158957","31 May 2013","48","Fnatic","Win"
"207437857","30 May 2013","46","Kaipi","Win"
"207396135","30 May 2013","46","davaydasvidaniaaa","Win"
"194709920","13 May 2013","32","Evil Geniuses","Win"
"194196516","12 May 2013","32","Evil Geniuses","Win"
"193999102","12 May 2013","32","Evil Geniuses","Win"
"193936310","12 May 2013","32","Evil Geniuses","Win"
"191837913","09 May 2013","32","mousesports","Win"
"191805427","09 May 2013","32","mousesports","Win"
"190505854","07 May 2013","32","Team Dignitas","Win"
"190459872","07 May 2013","32","Team Dignitas","Win"
"190430351","07 May 2013","32","Team Dignitas","Loss"
"183673185","28 Apr 2013","27","Team Liquid","Win"
"183641839","28 Apr 2013","27","Team Liquid","Win"
"183320046","28 Apr 2013","34","Fnatic","Win"
"183279287","28 Apr 2013","34","Fnatic","Win"
"182814248","27 Apr 2013","27","Virtus.pro","Win"
"182776465","27 Apr 2013","27","Virtus.pro","Loss"
"182746980","27 Apr 2013","27","Virtus.pro","Win"
"181815730","26 Apr 2013","27","Fnatic","Win"
"181781329","26 Apr 2013","27","Fnatic","Win"
"181713732","26 Apr 2013","34","Natus Vincere","Win"
"181653484","26 Apr 2013","34","Natus Vincere","Loss"
"181621275","26 Apr 2013","34","Natus Vincere","Win"
"180173685","24 Apr 2013","34","mousesports","Win"
"180150706","24 Apr 2013","34","mousesports","Win"
"179949711","23 Apr 2013","27","Team Dignitas","Win"
"179911130","23 Apr 2013","27","Team Dignitas","Loss"
"179876873","23 Apr 2013","27","Team Dignitas","Win"
"177616094","20 Apr 2013","28","mousesports","Loss"
"177575028","20 Apr 2013","28","mousesports","Win"
"177501212","20 Apr 2013","28","mousesports","Loss"
"176136134","19 Apr 2013","33","Team Dignitas","Win"
"176117753","18 Apr 2013","33","Team Dignitas","Win"
"176096774","18 Apr 2013","33","Team Dignitas","Loss"
"176060030","18 Apr 2013","33","Team Dignitas","Win"
"176017752","18 Apr 2013","33","Team Dignitas","Loss"
"174004184","15 Apr 2013","27","Team Liquid","Loss"
"173969326","15 Apr 2013","27","Team Liquid","Loss"
"173904244","15 Apr 2013","32","Radical Online X-tremists","Win"
"173840671","15 Apr 2013","32","Radical Online X-tremists","Win"
"173351257","14 Apr 2013","27","Kaipi","Win"
"173312548","14 Apr 2013","27","Kaipi","Loss"
"173285926","14 Apr 2013","27","Kaipi","Win"
"173144817","14 Apr 2013","32","Fnatic","Loss"
"173097513","14 Apr 2013","32","Fnatic","Loss"
"173001134","14 Apr 2013","32","TCM-Gaming","Win"
"172974416","14 Apr 2013","32","TCM-Gaming","Win"
"172318202","13 Apr 2013","33","Fnatic","Win"
"172240793","13 Apr 2013","33","Fnatic","Win"
"172177678","13 Apr 2013","33","Fnatic","Loss"
"172128018","13 Apr 2013","33","Fnatic","Loss"
"170017292","10 Apr 2013","27","Radical Online X-tremists","Win"
"169967039","10 Apr 2013","27","Radical Online X-tremists","Win"
"168150841","07 Apr 2013","29","Fnatic","Win"
"168113187","07 Apr 2013","29","Fnatic","Loss"
"168070176","07 Apr 2013","29","Fnatic","Win"
"168007526","07 Apr 2013","29","Fnatic","Loss"
"166430737","05 Apr 2013","29","Virtus.pro","Win"
"166398196","05 Apr 2013","29","Virtus.pro","Win"
"165619530","04 Apr 2013","29","Team Empire","Win"
"165557656","04 Apr 2013","29","Team Empire","Win"
"163485509","01 Apr 2013","33","mousesports","Win"
"163454120","01 Apr 2013","33","mousesports","Win"
"162674079","31 Mar 2013","29","Virtus.pro","Loss"
"162634849","31 Mar 2013","29","Virtus.pro","Loss"
"162564101","31 Mar 2013","29","Virtus.pro","Win"
"161140437","29 Mar 2013","29","Team Liquid","Win"
"161096667","29 Mar 2013","29","Team Liquid","Win"
"159984437","28 Mar 2013","29","mousesports","Win"
"159951014","28 Mar 2013","29","mousesports","Loss"
"159903467","28 Mar 2013","29","mousesports","Win"
"159385035","27 Mar 2013","27","Team Empire","Loss"
"159359627","27 Mar 2013","27","Team Empire","Win"
"159320515","27 Mar 2013","27","Team Empire","Loss"
"157842770","25 Mar 2013","33","Team Dignitas","Win"
"157805606","25 Mar 2013","33","Team Dignitas","Win"
"157769212","25 Mar 2013","28","Okay, Thank You, Goodbye!","Loss"
"157727383","25 Mar 2013","28","Infinity Gaming","Win"
"157679879","25 Mar 2013","28","CoolGuysClub","Win"
"157624493","25 Mar 2013","29","Virtus.pro","Loss"
"157583263","25 Mar 2013","29","Virtus.pro","Win"
"157545129","25 Mar 2013","29","Virtus.pro","Loss"
"156888770","24 Mar 2013","33","Fnatic","Loss"
"156817415","24 Mar 2013","33","Fnatic","Loss"
"156772513","24 Mar 2013","33","Fnatic","Win"
"154189947","21 Mar 2013","29","Team Liquid","Win"
"154148991","21 Mar 2013","29","Team Liquid","Win"
"153564346","20 Mar 2013","27","Virtus.pro","Win"
"153533922","20 Mar 2013","27","Virtus.pro","Win"
"153501454","20 Mar 2013","27","Virtus.pro","Loss"
"150440831","16 Mar 2013","32","Mud Golems Suck","Win"
"150334226","16 Mar 2013","32","Fnatic North America","Win"
"148832405","14 Mar 2013","29","TCM-Gaming","Win"
"148226383","13 Mar 2013","27","Fnatic","Win"
"148197756","13 Mar 2013","27","Fnatic","Win"
"147621337","12 Mar 2013","28","Virtus.pro","Win"
"147604719","12 Mar 2013","28","Virtus.pro","Loss"
"147540020","12 Mar 2013","28","Radical Online X-tremists","Win"
"147489909","12 Mar 2013","29","3DMAX","Win"
"146913094","11 Mar 2013","28","Kaipi","Win"
"146742051","11 Mar 2013","29","freedom of the action","Win"
"146099058","10 Mar 2013","29","mousesports","Win"
"143783733","07 Mar 2013","22","Team Liquid","Loss"
"143740807","07 Mar 2013","22","Team Liquid","Loss"
"143698803","07 Mar 2013","22","Team Liquid","Win"
"143604369","07 Mar 2013","29","Team Empire","Win"
"142885858","06 Mar 2013","29","Unknown Radiant Team","Win"
"141494872","04 Mar 2013","29","Virtus.pro","Win"
"141415958","04 Mar 2013","29","Radical Online X-tremists","Win"
"140853404","03 Mar 2013","22","Virtus.pro","Win"
"140817761","03 Mar 2013","22","Virtus.pro","Loss"
"140781387","03 Mar 2013","22","Virtus.pro","Win"
"140730500","03 Mar 2013","29","4 Friends + Chrillee","Win"
"138499495","28 Feb 2013","22","Natus Vincere","Win"
"138475498","28 Feb 2013","22","Natus Vincere","Win"
"137603543","27 Feb 2013","27","Unknown Dire Team","Win"
"137565162","27 Feb 2013","27","Unknown Radiant Team","Win"
"136809868","26 Feb 2013","28","Natus Vincere","Win"
"136776337","26 Feb 2013","28","Natus Vincere","Win"
"136739816","26 Feb 2013","28","Fnatic","Win"
"136509800","26 Feb 2013","29","NoWay","Win"
"135860970","25 Feb 2013","29","Natus Vincere","Win"
"134790355","24 Feb 2013","29","_PowerRangers","Win"
"131998523","21 Feb 2013","27","mousesports","Loss"
"131964747","21 Feb 2013","27","mousesports","Loss"
"131924963","21 Feb 2013","27","mousesports","Win"
"131124785","20 Feb 2013","21","Fnatic","Loss"
"131092116","20 Feb 2013","21","Fnatic","Loss"
"131026185","20 Feb 2013","29","Fnatic","Loss"
"130366651","19 Feb 2013","28","Team Empire","Win"
"130332575","19 Feb 2013","28","Team Empire","Loss"
"130305090","19 Feb 2013","28","Team Empire","Win"
"130253461","19 Feb 2013","28","Re-defining Madness","Win"
"129481292","18 Feb 2013","28","Out of Tangos","Win"
"128619472","17 Feb 2013","22","Team Dignitas","Loss"
"128582606","17 Feb 2013","22","Team Dignitas","Loss"
"127407111","16 Feb 2013","21","Team Dignitas","Loss"
"127332653","16 Feb 2013","21","Team Dignitas","Loss"
"125543481","14 Feb 2013","22","Re-defining Madness","Win"
"125507071","14 Feb 2013","22","Re-defining Madness","Win"
"123770039","12 Feb 2013","28","Natus Vincere","Loss"
"119376923","07 Feb 2013","21","3DMAX","Win"
"119345142","07 Feb 2013","21","3DMAX","Win"
"119309911","07 Feb 2013","21","3DMAX","Loss"
"111961652","29 Jan 2013","22","FnaticRaidCall","Loss"
"111939104","29 Jan 2013","22","FnaticRaidCall","Win"
"111891260","29 Jan 2013","22","FnaticRaidCall","Loss"
"105567487","22 Jan 2013","21","Evil Geniuses","Loss"
"105039686","21 Jan 2013","22","3DMAX","Win"
"105002735","21 Jan 2013","22","3DMAX","Loss"
"104969823","21 Jan 2013","22","3DMAX","Win"
"101074155","16 Jan 2013","22","DD","Win"
"101033722","16 Jan 2013","22","DD","Win"
"100497659","15 Jan 2013","22","Team Empire","Loss"
"100470497","15 Jan 2013","22","Team Empire","Loss"
"100421057","15 Jan 2013","22","Team Empire","Win"
"99815305","14 Jan 2013","22","Evil Geniuses","Win"
"99775891","14 Jan 2013","22","Evil Geniuses","Win"
"91968810","03 Jan 2013","21","QarQarNetworkers","Loss"
"91358863","02 Jan 2013","21","WhiteNoise","Win"
"82524187","20 Dec 2012","22","GreatTeacheOnidzuka45","Win"
"82478955","20 Dec 2012","22","GreatTeacheOnidzuka45","Win"
"82445452","20 Dec 2012","22","GreatTeacheOnidzuka45","Loss"
"80974315","18 Dec 2012","21","BGENetwork","Win"
"78463608","15 Dec 2012","11","Evil Geniuses","Loss"
"78436356","14 Dec 2012","11","Evil Geniuses","Win"
"78410925","14 Dec 2012","11","Evil Geniuses","Loss"
"78356463","14 Dec 2012","11","Evil Geniuses","Win"
"78322375","14 Dec 2012","11","Evil Geniuses","Loss"
"77277550","12 Dec 2012","15","Virtus.pro","Loss"
"77259896","12 Dec 2012","15","Virtus.pro","Win"
"77232382","12 Dec 2012","15","Virtus.pro","Loss"
"77107486","12 Dec 2012","21","DD","Win"
"76690485","11 Dec 2012","20","QarQarNetworkers","Win"
"76589859","11 Dec 2012","20","Vrn36rus","Win"
"73985385","06 Dec 2012","20","Grandmaster1","Loss"
"73900975","06 Dec 2012","20","Team Empire","Win"
"73538961","05 Dec 2012","21","Grandmaster1","Win"
"73513769","05 Dec 2012","20","3DMAX","Win"
"72604787","03 Dec 2012","15","Pulse","Win"
"72571342","03 Dec 2012","20","NoWay","Win"
"69489294","28 Nov 2012","20","We haz Asian","Win"
"69466359","28 Nov 2012","15","Virtus.pro","Loss"
"69078199","27 Nov 2012","20","Technical Knock OuT","Loss"
"67700120","25 Nov 2012","65002","Evil Geniuses","Win"
"67683588","25 Nov 2012","65002","Evil Geniuses","Win"
"67607863","24 Nov 2012","65002","Evil Geniuses","Loss"
"67436516","24 Nov 2012","65002","Team Empire","Win"
"67395012","24 Nov 2012","65002","Team Empire","Win"
"67115005","23 Nov 2012","65002","Unknown Dire Team","Win"
"67093027","23 Nov 2012","65002","Unknown Radiant Team","Win"
"66644308","22 Nov 2012","65002","Rigg3D","Win"
"66620874","22 Nov 2012","65002","Evil Geniuses","Win"
"66585875","22 Nov 2012","65002","4 Friends + Chrillee","Win"
"65713309","20 Nov 2012","13","FnaticRaidCall","Loss"
"63741813","16 Nov 2012","13","Meet Your Makers","Win"
"62804802","14 Nov 2012","13","NBL","Loss"
"62306734","13 Nov 2012","13","Natus Vincere","Win"
